title,abstract,author_keywords,keywords_normalized,combined_text,year,citations,doi,authors,source,eid,query_distance,rank
Promise (Un)Kept? Fintech and Financial Inclusion,"The emergence of financial technologies—fintech—has become an engine of change, promising to expand access to financial services and give a boost to financial inclusion. The ownership of accounts in formal financial institutions increased from 51% of the world's adult population in 2011 to 76% in 2021, but there is still significant variation across countries. So has the rapid growth of fintech delivered the promise of broadening financial services to the under-served populations? In this paper, I use a comprehensive dataset to investigate the relationship between fintech and financial inclusion in a panel of 84 countries over the period 2012–2020 and obtain interesting empirical insights. First, the magnitude and statistical significance of fintech on financial inclusion vary according to the type of instrument. While digital lending has a significant negative effect on financial inclusion, digital capital raising is statistically insignificant. Second, the overall impact of fintech is also statistically insignificant for the full sample, but becomes positive and statistically highly significant in developing countries. Policymakers need to develop an adequate regulatory framework that balances fostering innovation and ensuring equitable treatment of individuals and groups. This requires better financial education, strong regulatory institutions, and well-calibrated prudential regulations for a level playing field and effective supervision.","['financial inclusion', 'financial innovation', 'Fintech']","['financial inclusion', 'financial innovation', 'fintech']","Promise (Un)Kept? Fintech and Financial Inclusion The emergence of financial technologies—fintech—has become an engine of change, promising to expand access to financial services and give a boost to financial inclusion. The ownership of accounts in formal financial institutions increased from 51% of the world's adult population in 2011 to 76% in 2021, but there is still significant variation across countries. So has the rapid growth of fintech delivered the promise of broadening financial services to the under-served populations? In this paper, I use a comprehensive dataset to investigate the relationship between fintech and financial inclusion in a panel of 84 countries over the period 2012–2020 and obtain interesting empirical insights. First, the magnitude and statistical significance of fintech on financial inclusion vary according to the type of instrument. While digital lending has a significant negative effect on financial inclusion, digital capital raising is statistically insignificant. Second, the overall impact of fintech is also statistically insignificant for the full sample, but becomes positive and statistically highly significant in developing countries. Policymakers need to develop an adequate regulatory framework that balances fostering innovation and ensuring equitable treatment of individuals and groups. This requires better financial education, strong regulatory institutions, and well-calibrated prudential regulations for a level playing field and effective supervision.",2025,5,10.1111/sjpe.70012,Cevik S.,Scottish Journal of Political Economy,2-s2.0-105004176989,0.32624233775173384,39
How Fintech mitigates credit mismatches to promote green innovation: Evidence from Chinese listed enterprises,"The intersection of financial technology (fintech) and sustainable development has gained increasing attention, particularly regarding how fintech can support corporate green innovation. However, the role of fintech in mitigating credit mismatches—a key barrier for enterprises pursuing green initiatives—remains underexplored, especially within the context of Chinese listed enterprises. Addressing this gap, our study utilizes a panel dataset from 2010 to 2021 to investigate the influence of fintech on green innovation and the mediating role of credit mismatches. Through a series of baseline regressions, endogeneity tests, and heterogeneity analyses, we find a significant positive relationship between fintech adoption and green innovation, with credit mismatches serving as a crucial mediator. Moreover, the effects of fintech are most pronounced in eastern China and in industries with lower pollution levels. These findings provide new insights into how fintech can bridge financing gaps, foster green innovation, and promote the transition to a more sustainable economy. Our results carry important implications for policymakers aiming to leverage fintech as a tool for both financial inclusion and environmental sustainability.","['China', 'Credit mismatch', 'Fintech', 'Green innovation', 'Sustainable development']","['china', 'credit mismatch', 'fintech', 'green innovation', 'sustainable development']","How Fintech mitigates credit mismatches to promote green innovation: Evidence from Chinese listed enterprises The intersection of financial technology (fintech) and sustainable development has gained increasing attention, particularly regarding how fintech can support corporate green innovation. However, the role of fintech in mitigating credit mismatches—a key barrier for enterprises pursuing green initiatives—remains underexplored, especially within the context of Chinese listed enterprises. Addressing this gap, our study utilizes a panel dataset from 2010 to 2021 to investigate the influence of fintech on green innovation and the mediating role of credit mismatches. Through a series of baseline regressions, endogeneity tests, and heterogeneity analyses, we find a significant positive relationship between fintech adoption and green innovation, with credit mismatches serving as a crucial mediator. Moreover, the effects of fintech are most pronounced in eastern China and in industries with lower pollution levels. These findings provide new insights into how fintech can bridge financing gaps, foster green innovation, and promote the transition to a more sustainable economy. Our results carry important implications for policymakers aiming to leverage fintech as a tool for both financial inclusion and environmental sustainability.",2024,36,10.1016/j.irfa.2024.103740,Wang S.,International Review of Financial Analysis,2-s2.0-85208966280,0.32758357922377623,40
THE ROLE OF FINTECH AND FINANCIAL INCLUSION IN THE ECONOMIC DEVELOPMENT OF COUNTRIES: A COMPARATIVE ANALYSIS,"The integration of digital financial technology has revolutionized the global financial system, driving financial inclusion as an important pillar of sustainable economic development. This study examines the multidimensional effects of Digital Financial Technology and Financial Inclusion on Economic Development in middle- and high-income countries. The study employs various indicators of financial inclusion and technology, namely access to the internet, Automated Teller Machines (ATMs), bank branches, and the number of depositors examined using panel regression analysis covering 20 middle-income countries and 22 high-income countries from 2010 to 2021. The regression analysis results show that ATMs, internet access, bank branches, and the number of depositors all have a positive correlation with the Index of Human Development, which was used to measure economic development. This supports the idea that wider use of technology and increased financial inclusion can lead to higher levels of human development. Conversely, the study highlights a negative correlation between inflation rates (as a control variable) and Human Development Index (HDI) emphasizing the significance of maintaining price stability for sustained economic progress. The study concludes that digital financial technology and financial inclusion positively impact the economic development of countries and the disparity between middle- and high-income countries. So, the middle-income countries should prioritize the development of financial technology and policies to promote financial inclusion.","['economic development', 'financial inclusion', 'financial technology', 'high-income countries', 'middle-income countries', 'panel regression analysis']","['economic development', 'financial inclusion', 'financial technology', 'high-income countries', 'middle-income countries', 'panel regression analysis']","THE ROLE OF FINTECH AND FINANCIAL INCLUSION IN THE ECONOMIC DEVELOPMENT OF COUNTRIES: A COMPARATIVE ANALYSIS The integration of digital financial technology has revolutionized the global financial system, driving financial inclusion as an important pillar of sustainable economic development. This study examines the multidimensional effects of Digital Financial Technology and Financial Inclusion on Economic Development in middle- and high-income countries. The study employs various indicators of financial inclusion and technology, namely access to the internet, Automated Teller Machines (ATMs), bank branches, and the number of depositors examined using panel regression analysis covering 20 middle-income countries and 22 high-income countries from 2010 to 2021. The regression analysis results show that ATMs, internet access, bank branches, and the number of depositors all have a positive correlation with the Index of Human Development, which was used to measure economic development. This supports the idea that wider use of technology and increased financial inclusion can lead to higher levels of human development. Conversely, the study highlights a negative correlation between inflation rates (as a control variable) and Human Development Index (HDI) emphasizing the significance of maintaining price stability for sustained economic progress. The study concludes that digital financial technology and financial inclusion positively impact the economic development of countries and the disparity between middle- and high-income countries. So, the middle-income countries should prioritize the development of financial technology and policies to promote financial inclusion.",2025,4,10.21511/bbs.20(1).2025.20,Ananzeh I.E.,Banks and Bank Systems,2-s2.0-105000394351,0.32818069485858214,41
Does digital financial inclusion moderate or exacerbate output volatility?,"Fintech, broadly encompassing financial innovations enabled by digital technology, has seen phenomenal growth across emerging and developing economies (EMDEs) over the last few years. While the fintech revolution can facilitate broader financial inclusion and spur overall economic growth, concerns have been raised about the possible impact of fintech on growth volatility. Using a selected heterogeneous panel of 40 EMDEs spanning 2009 to 2017 we find that greater digital financial inclusion persistently exacerbates output volatility, although this result holds true only in countries with low banking concentration. Our results are robust to both different definitions of digital financial inclusion and alternative methodologies controlling for potential endogeneity.","['bank concentration', 'Digital financial inclusion', 'output volatility', 'panel data']","['bank concentration', 'digital financial inclusion', 'output volatility', 'panel data']","Does digital financial inclusion moderate or exacerbate output volatility? Fintech, broadly encompassing financial innovations enabled by digital technology, has seen phenomenal growth across emerging and developing economies (EMDEs) over the last few years. While the fintech revolution can facilitate broader financial inclusion and spur overall economic growth, concerns have been raised about the possible impact of fintech on growth volatility. Using a selected heterogeneous panel of 40 EMDEs spanning 2009 to 2017 we find that greater digital financial inclusion persistently exacerbates output volatility, although this result holds true only in countries with low banking concentration. Our results are robust to both different definitions of digital financial inclusion and alternative methodologies controlling for potential endogeneity.",2022,19,10.1080/13504851.2021.1963400,Gopalan S.,Applied Economics Letters,2-s2.0-85112607234,0.3285782616202909,42
Financial inclusion effects of engaging with the fintech ecosystem,"Using the FinAccess Kenya Household Survey dataset, we construct a metric of individual engagement with the fintech ecosystem and examine its linkage with consumption of traditional financial products. Deploying a battery of econometric procedures, we document a pervasive gap in the usage of traditional financial products, ranging from 5.3% to 17.5%, between individuals who engage with the fintech ecosystem and those who do not. Treatment-effects procedures yield evidence that engaging with the fintech ecosystem improves individuals’ usage of traditional financial products by about 4 percentage points. The positive impact of the fintech ecosystem on the usage of traditional financial products is enabled by fintech mitigating the distance barrier. Interestingly, our findings suggest that the fintech ecosystem does not perform well in addressing financial inclusion inequalities facing young adults, women, the less educated and less wealthy people. We offer policy guides and future research suggestions anchored on these findings.","['Engagement', 'Financial inclusion', 'Financial products', 'Fintech ecosystem']","['engagement', 'financial inclusion', 'financial products', 'fintech ecosystem']","Financial inclusion effects of engaging with the fintech ecosystem Using the FinAccess Kenya Household Survey dataset, we construct a metric of individual engagement with the fintech ecosystem and examine its linkage with consumption of traditional financial products. Deploying a battery of econometric procedures, we document a pervasive gap in the usage of traditional financial products, ranging from 5.3% to 17.5%, between individuals who engage with the fintech ecosystem and those who do not. Treatment-effects procedures yield evidence that engaging with the fintech ecosystem improves individuals’ usage of traditional financial products by about 4 percentage points. The positive impact of the fintech ecosystem on the usage of traditional financial products is enabled by fintech mitigating the distance barrier. Interestingly, our findings suggest that the fintech ecosystem does not perform well in addressing financial inclusion inequalities facing young adults, women, the less educated and less wealthy people. We offer policy guides and future research suggestions anchored on these findings.",2024,12,10.1016/j.iref.2024.103671,Kodongo O.,International Review of Economics and Finance,2-s2.0-85206477502,0.32922136142756653,43
Financial technology and credit risk management: the case of non-performing loans in Tanzanian banks,"The evolution of financial technology (FinTech) globally is reshaping the banking system, including Tanzania’s financial sector. This study examines the influence of FinTech on Tanzania’s banking sector, particularly its impact on non-performing loans. Using a financial technology index alongside bank-specific and macroeconomic variables, the analysis covers data from 30 Tanzanian commercial banks spanning 2010 to 2021. Employing a two-step system, a Generalized Method of Moments, the study tests the hypotheses and provides robust findings. The results reveal that FinTech significantly reduces non-performing loans across all bank categories, with the strongest effects observed in small banks, followed by medium and large banks. This indicates that advancements in FinTech improve credit risk management and reduce loan default rates. Conversely, a cost-to-income ratio and a high loan-to-deposit ratio increase non-performing loans, particularly in medium-sized banks. These findings have critical implications for policymakers and practitioners. Policymakers should prioritize fostering a supportive regulatory environment to encourage FinTech integration, particularly among small and medium banks. Bank managers are encouraged to leverage FinTech innovations to enhance credit risk management and operational efficiency. The study highlights the transformative potential of FinTech in managing credit risk and driving sustainable growth in Tanzania’s banking sector.","['Banking', 'Business, Management and Accounting', 'commercial bank', 'Corporate Finance', 'Credit & Credit Institutions', 'Finance', 'FinTech', 'FinTech index', 'non-performing loans']","['banking', 'business, management and accounting', 'commercial bank', 'corporate finance', 'credit & credit institutions', 'finance', 'fintech', 'fintech index', 'non-performing loans']","Financial technology and credit risk management: the case of non-performing loans in Tanzanian banks The evolution of financial technology (FinTech) globally is reshaping the banking system, including Tanzania’s financial sector. This study examines the influence of FinTech on Tanzania’s banking sector, particularly its impact on non-performing loans. Using a financial technology index alongside bank-specific and macroeconomic variables, the analysis covers data from 30 Tanzanian commercial banks spanning 2010 to 2021. Employing a two-step system, a Generalized Method of Moments, the study tests the hypotheses and provides robust findings. The results reveal that FinTech significantly reduces non-performing loans across all bank categories, with the strongest effects observed in small banks, followed by medium and large banks. This indicates that advancements in FinTech improve credit risk management and reduce loan default rates. Conversely, a cost-to-income ratio and a high loan-to-deposit ratio increase non-performing loans, particularly in medium-sized banks. These findings have critical implications for policymakers and practitioners. Policymakers should prioritize fostering a supportive regulatory environment to encourage FinTech integration, particularly among small and medium banks. Bank managers are encouraged to leverage FinTech innovations to enhance credit risk management and operational efficiency. The study highlights the transformative potential of FinTech in managing credit risk and driving sustainable growth in Tanzania’s banking sector.",2025,8,10.1080/23322039.2025.2459188,Ally O.J.,Cogent Economics and Finance,2-s2.0-85217426408,0.32924257199295126,44
"Financial Inclusion, Fintech, and Income Inequality in Africa","Financial inclusion and Fintech have revolutionized the financial sector and fundamentally changed how we store, save, borrow, transfer, and invest money. This paper investigates the impact of financial inclusion and Fintech on income inequality using waves of survey data for 2011, 2014, and 2017 across 39 African countries. By using pooled ordinary least square and two-stage least square (2sls) estimation methods, we obtain three key findings. First, institutional factors such as political stability, control of corruption, and government effectiveness determine Fintech and financial inclusion. Second, Fintech encourages individuals to have a formal bank account, thereby promoting financial inclusion. Third, financial inclusion and Fintech exacerbate income inequality. The direct implication of our findings is that policymakers make tradeoffs whether they seek to achieve higher inclusion and Fintech or to reduce income inequality. We highlight that a pro-poor financial sector development is vital. Easing the bottleneck in obtaining loans, offering agriculture-based Fintech services, and improving digital literacy are important steps to gain the most out of inclusion and Fintech in reducing income inequality.","['Africa', 'financial inclusion', 'Fintech', 'income inequality', 'institutions']","['africa', 'financial inclusion', 'fintech', 'income inequality', 'institutions']","Financial Inclusion, Fintech, and Income Inequality in Africa Financial inclusion and Fintech have revolutionized the financial sector and fundamentally changed how we store, save, borrow, transfer, and invest money. This paper investigates the impact of financial inclusion and Fintech on income inequality using waves of survey data for 2011, 2014, and 2017 across 39 African countries. By using pooled ordinary least square and two-stage least square (2sls) estimation methods, we obtain three key findings. First, institutional factors such as political stability, control of corruption, and government effectiveness determine Fintech and financial inclusion. Second, Fintech encourages individuals to have a formal bank account, thereby promoting financial inclusion. Third, financial inclusion and Fintech exacerbate income inequality. The direct implication of our findings is that policymakers make tradeoffs whether they seek to achieve higher inclusion and Fintech or to reduce income inequality. We highlight that a pro-poor financial sector development is vital. Easing the bottleneck in obtaining loans, offering agriculture-based Fintech services, and improving digital literacy are important steps to gain the most out of inclusion and Fintech in reducing income inequality.",2022,39,10.3390/fintech1040028,Ashenafi B.B.,Fintech,2-s2.0-85167342414,0.3294183571403424,45
THE ROLE OF FINANCIAL TECHNOLOGY IN ENHANCING FINANCIAL INCLUSION: A REGULATORY PERSPECTIVE ON CURRENT INDUSTRY TRENDS,"Despite increasing global digitalization, access to essential financial services remains limited for many populations in the Middle East and North Africa (MENA). However, growing financial technology (FinTech) innovations have started disrupting conventional models and extending access. This research study evaluates FinTech’s role in advancing financial inclusion in the MENA region amidst the digital transformation. It first analyzes how emerging technologies transform traditional banking and financial service delivery. It then evaluates the effectiveness of crucial FinTech models such as digital payments, lending platforms, insurance technology (InsurTech), and wealth management tools in driving inclusion in Gulf Cooperation Council (GCC) countries. The study utilizes a mixed-methods approach involving a comprehensive literature review and comparative case studies of FinTech adoption and inclusion trends in developed and emerging markets. The findings indicate that while FinTech solutions have improved access for previously underserved segments like women, youth, and small and medium-sized enterprises (SMEs), continued efforts are required to address marginalized communities’ barriers. The research suggests a balance between regulatory measures and consumer protection in FinTech, emphasizing the need for collaborations to enhance technology’s role in livelihood support.","['Disadvantaged Communities', 'Financial Innovation', 'Inclusivity']","['disadvantaged communities', 'financial innovation', 'inclusivity']","THE ROLE OF FINANCIAL TECHNOLOGY IN ENHANCING FINANCIAL INCLUSION: A REGULATORY PERSPECTIVE ON CURRENT INDUSTRY TRENDS Despite increasing global digitalization, access to essential financial services remains limited for many populations in the Middle East and North Africa (MENA). However, growing financial technology (FinTech) innovations have started disrupting conventional models and extending access. This research study evaluates FinTech’s role in advancing financial inclusion in the MENA region amidst the digital transformation. It first analyzes how emerging technologies transform traditional banking and financial service delivery. It then evaluates the effectiveness of crucial FinTech models such as digital payments, lending platforms, insurance technology (InsurTech), and wealth management tools in driving inclusion in Gulf Cooperation Council (GCC) countries. The study utilizes a mixed-methods approach involving a comprehensive literature review and comparative case studies of FinTech adoption and inclusion trends in developed and emerging markets. The findings indicate that while FinTech solutions have improved access for previously underserved segments like women, youth, and small and medium-sized enterprises (SMEs), continued efforts are required to address marginalized communities’ barriers. The research suggests a balance between regulatory measures and consumer protection in FinTech, emphasizing the need for collaborations to enhance technology’s role in livelihood support.",2025,19,10.22495/cbsrv6i1art4,Al Rifai M.,Corporate and Business Strategy Review,2-s2.0-85215391265,0.32973238034353514,46
Is the relationship between financial technology and credit risk monotonic? evidence from the brics economies,"This study employed the panel ARDL (1, 1) pooled mean group, mean group and dynamic fixed effect estimators to investigate the relationship between financial technology (Fintech) and bank credit risk measured in terms of nonperforming loan to total loan (NPL) among the BRICS (Brazil, Russia, India, China and South Africa) economies over the 1995-2018 period. The study made a novel contribution to Fintechs' data series by generating an indicator for Fintech using the principal component analysis. The findings reveal a consistent result with previous studies that both macroeconomic and bank-specific factors drive credit risk. We also found a non-linear relationship between Fintechs and credit risk. The U-shaped relationship between Fintechs and NPL revealed that BRICS economies face a dampening impact of Fintech on NPL to a certain threshold after which further adoption of Fintechs will significantly raise credit risk. The robustness checks of the dynamic panel Generalized Methods of Moments (GMM) and the fixed effect models also revealed a consistent conclusion. We recommend the optimization of the right Fintech adoption with bank collaboration among the BRICS economies.","['Bank-specific factors', 'BRICS economies', 'Credit risk', 'Financial technology', 'GDP growth', 'Macroeconomic factors']","['bank-specific factors', 'brics economies', 'credit risk', 'financial technology', 'gdp growth', 'macroeconomic factors']","Is the relationship between financial technology and credit risk monotonic? evidence from the brics economies This study employed the panel ARDL (1, 1) pooled mean group, mean group and dynamic fixed effect estimators to investigate the relationship between financial technology (Fintech) and bank credit risk measured in terms of nonperforming loan to total loan (NPL) among the BRICS (Brazil, Russia, India, China and South Africa) economies over the 1995-2018 period. The study made a novel contribution to Fintechs' data series by generating an indicator for Fintech using the principal component analysis. The findings reveal a consistent result with previous studies that both macroeconomic and bank-specific factors drive credit risk. We also found a non-linear relationship between Fintechs and credit risk. The U-shaped relationship between Fintechs and NPL revealed that BRICS economies face a dampening impact of Fintech on NPL to a certain threshold after which further adoption of Fintechs will significantly raise credit risk. The robustness checks of the dynamic panel Generalized Methods of Moments (GMM) and the fixed effect models also revealed a consistent conclusion. We recommend the optimization of the right Fintech adoption with bank collaboration among the BRICS economies.",2020,16,10.18488/journal.aefr.2020.109.999.1011,Okoli T.T.,Asian Economic and Financial Review,2-s2.0-85091941684,0.3304051861909584,47
Interdependence between online peer-to-peer lending and cryptocurrency markets and its effects on financial inclusion,"Online peer-to-peer (P2P) lending has emerged as an innovative financial technology (FinTech) platform that renders financial services that are potentially more inclusive and affordable than those offered by traditional financial institutions. A similar purpose is served by cryptocurrency markets, where transaction costs are reduced and financial accessibility is improved based on disruptive technologies such as blockchain and distributed ledgers. Despite these developments, however, in the operations management literature limited attention has been devoted to the contribution of online P2P lending to the promotion of financial inclusion (i.e., the availability and usage of financial services for all groups of people) and its dynamic interplay with cryptocurrency markets. The rise of cryptocurrency markets affects the composition and activity of borrowers and investors in P2P lending markets and hence the capacity of the latter to support financial inclusion, leading to an operations management challenge in online P2P lending. We examine how cryptocurrency markets influence P2P lending markets' democratization of access to financial services, particularly P2P borrowing. To investigate these effects in depth, we develop a simple theoretical model to derive testable propositions, which are then empirically validated on the basis of unique data sets. We find that the growth in cryptocurrency markets is associated with increased loan requests and larger loan amounts in P2P markets, especially from borrowers who maintain good credit ratings, possess technical knowledge about cryptocurrencies, and intend to borrow for investment purposes. Our results suggest that cryptocurrency markets bring economic gains to the P2P lending market, at least in the short term. Nonetheless, the transfer of funds from P2P lending to cryptocurrency markets, particularly by highly creditworthy and tech-savvy investors, may provoke increased inequality in access to P2P lending markets. By scrutinizing the interdependence between two representative FinTech markets we uncover important operations management implications for theory and practice regarding the healthy growth and effective governance of crowdfunding platforms and the corresponding sustainability of their role in upholding financial inclusion.","['crowdfunding', 'cryptocurrency', 'financial inclusion', 'FinTech', 'P2P lending', 'platforms']","['crowdfunding', 'cryptocurrency', 'financial inclusion', 'fintech', 'p2p lending', 'platforms']","Interdependence between online peer-to-peer lending and cryptocurrency markets and its effects on financial inclusion Online peer-to-peer (P2P) lending has emerged as an innovative financial technology (FinTech) platform that renders financial services that are potentially more inclusive and affordable than those offered by traditional financial institutions. A similar purpose is served by cryptocurrency markets, where transaction costs are reduced and financial accessibility is improved based on disruptive technologies such as blockchain and distributed ledgers. Despite these developments, however, in the operations management literature limited attention has been devoted to the contribution of online P2P lending to the promotion of financial inclusion (i.e., the availability and usage of financial services for all groups of people) and its dynamic interplay with cryptocurrency markets. The rise of cryptocurrency markets affects the composition and activity of borrowers and investors in P2P lending markets and hence the capacity of the latter to support financial inclusion, leading to an operations management challenge in online P2P lending. We examine how cryptocurrency markets influence P2P lending markets' democratization of access to financial services, particularly P2P borrowing. To investigate these effects in depth, we develop a simple theoretical model to derive testable propositions, which are then empirically validated on the basis of unique data sets. We find that the growth in cryptocurrency markets is associated with increased loan requests and larger loan amounts in P2P markets, especially from borrowers who maintain good credit ratings, possess technical knowledge about cryptocurrencies, and intend to borrow for investment purposes. Our results suggest that cryptocurrency markets bring economic gains to the P2P lending market, at least in the short term. Nonetheless, the transfer of funds from P2P lending to cryptocurrency markets, particularly by highly creditworthy and tech-savvy investors, may provoke increased inequality in access to P2P lending markets. By scrutinizing the interdependence between two representative FinTech markets we uncover important operations management implications for theory and practice regarding the healthy growth and effective governance of crowdfunding platforms and the corresponding sustainability of their role in upholding financial inclusion.",2023,34,10.1111/poms.13950,Chung S.,Production and Operations Management,2-s2.0-85147495230,0.33197329307212664,48
Fintech dividend: How would digital financial services impact income inequality across countries?,"Discrimination and marginalization in the financial services provided by traditional intermediaries are often cited as one of the main causes of persistent income inequality across socioeconomic groups in many countries. Whether Fintech eliminates such prejudice and exclusion and promotes equitable income distribution is unclear. This paper examines the impact of Fintech digital financial services on income inequality. Using a two-step generalized methods-of-moments (GMM) estimator, we analyze unbalanced panel data from 65 countries spanning the years 2013–2019. Drawing on the most recent data available on the actual transaction volume of Fintech digital financial services, we generate evidence at the level of specific service segments. We find that Fintech digital lending and digital capital-raising services are significantly and negatively associated with income inequality. Furthermore, our results from mechanism analysis suggest that Fintech mainly impacts income inequality by improving the accessibility and efficiency of financial services. Overall, our findings imply that promoting Fintech is critical to improving financial inclusion and alleviating income disparity.","['Digital financial services', 'Fintech', 'Income inequality']","['digital financial services', 'fintech', 'income inequality']","Fintech dividend: How would digital financial services impact income inequality across countries? Discrimination and marginalization in the financial services provided by traditional intermediaries are often cited as one of the main causes of persistent income inequality across socioeconomic groups in many countries. Whether Fintech eliminates such prejudice and exclusion and promotes equitable income distribution is unclear. This paper examines the impact of Fintech digital financial services on income inequality. Using a two-step generalized methods-of-moments (GMM) estimator, we analyze unbalanced panel data from 65 countries spanning the years 2013–2019. Drawing on the most recent data available on the actual transaction volume of Fintech digital financial services, we generate evidence at the level of specific service segments. We find that Fintech digital lending and digital capital-raising services are significantly and negatively associated with income inequality. Furthermore, our results from mechanism analysis suggest that Fintech mainly impacts income inequality by improving the accessibility and efficiency of financial services. Overall, our findings imply that promoting Fintech is critical to improving financial inclusion and alleviating income disparity.",2024,25,10.1016/j.techsoc.2024.102485,Adugna H.,Technology in Society,2-s2.0-85189755327,0.33198160387809383,49
Has financial inclusion made the financial sector riskier?,"Purpose: This paper aims to examine whether high levels of financial inclusion is associated with greater financial risk. Design/methodology/approach: The study uses regression methodology to estimate the effect of financial inclusion on financial risk. Findings: The findings reveal that higher account ownership is associated with greater financial risk through high non-performing loans and high-cost inefficiency in the financial sector of developed countries, advanced countries and transition economies. Increased use of debit cards, credit cards and digital finance products reduced risk in the financial sector of advanced countries and developed countries but not for transition economies and developing countries. The findings also show that the combined use of digital finance products with increased formal account ownership improves financial sector efficiency in developing countries while the combined use of credit cards with increased formal account ownership reduces insolvency risk and improves financial sector efficiency in developing countries. Research limitations/implications: The paper offers several implications for policy and financial regulation. It suggests policies that would reduce the financial risk that financial inclusion poses to the financial sector. Originality/value: The recent interest in financial inclusion and the unintended consequences of policy-driven financial inclusion in some parts of the world is raising concern about the risks that financial inclusion may introduce to the formal financial sector. Little is known about the risks that financial inclusion may pose to the financial sector.","['Account ownership', 'Black swan', 'Credit card', 'Debit card', 'Digital finance', 'Efficiency', 'Financial inclusion', 'Financial innovation', 'Financial technology', 'Fintech', 'Formal accounts', 'Insolvency risk', 'Non-performing loans']","['account ownership', 'black swan', 'credit card', 'debit card', 'digital finance', 'efficiency', 'financial inclusion', 'financial innovation', 'financial technology', 'fintech', 'formal accounts', 'insolvency risk', 'non-performing loans']","Has financial inclusion made the financial sector riskier? Purpose: This paper aims to examine whether high levels of financial inclusion is associated with greater financial risk. Design/methodology/approach: The study uses regression methodology to estimate the effect of financial inclusion on financial risk. Findings: The findings reveal that higher account ownership is associated with greater financial risk through high non-performing loans and high-cost inefficiency in the financial sector of developed countries, advanced countries and transition economies. Increased use of debit cards, credit cards and digital finance products reduced risk in the financial sector of advanced countries and developed countries but not for transition economies and developing countries. The findings also show that the combined use of digital finance products with increased formal account ownership improves financial sector efficiency in developing countries while the combined use of credit cards with increased formal account ownership reduces insolvency risk and improves financial sector efficiency in developing countries. Research limitations/implications: The paper offers several implications for policy and financial regulation. It suggests policies that would reduce the financial risk that financial inclusion poses to the financial sector. Originality/value: The recent interest in financial inclusion and the unintended consequences of policy-driven financial inclusion in some parts of the world is raising concern about the risks that financial inclusion may introduce to the formal financial sector. Little is known about the risks that financial inclusion may pose to the financial sector.",2021,51,10.1108/JFRC-08-2020-0074,Ozili P.K.,Journal of Financial Regulation and Compliance,2-s2.0-85099592339,0.3351982590031404,50
